date,channel,impressions,spend
27-02-2024,Email,9781,2427.9
27-02-2024,SMS,4192,3084.85
26-02-2024,Email,9612,4836.36
26-02-2024,Social Media,3732,4628.44
26-02-2024,Social Media,7983,3069.32
26-02-2024,Email,9025,2252.52
26-02-2024,Social Media,1394,2156.66
26-02-2024,Email,8471,4485.07
26-02-2024,Email,4100,4759.21
26-02-2024,Email,3511,2094.33
26-02-2024,SMS,1047,2280.38
25-02-2024,Social Media,9263,2491.66
25-02-2024,Email,3139,3360.09
25-02-2024,SMS,5760,3297.56
25-02-2024,Email,8671,3678.07
25-02-2024,SMS,7078,3454.09
25-02-2024,App,6148,4982.21
25-02-2024,App,8394,2350.96
25-02-2024,App,1035,3386.5
25-02-2024,Email,8930,4798.03
24-02-2024,App,5262,1209.96
24-02-2024,Email,4157,4953.25
24-02-2024,Social Media,1344,4132.1
24-02-2024,Email,7309,3180.79
24-02-2024,App,5176,4909.64
24-02-2024,App,9797,3160.22
24-02-2024,SMS,6261,2310.85
24-02-2024,SMS,4444,3759.3
24-02-2024,App,1135,1649.09
23-02-2024,Email,9471,1835.79
23-02-2024,Social Media,2332,3632.33
23-02-2024,Email,2080,3076.49
23-02-2024,SMS,2730,4072.13
23-02-2024,Social Media,3269,3133.68
23-02-2024,App,6259,1345.3
23-02-2024,SMS,4370,2700.7
23-02-2024,App,5825,1896.5
23-02-2024,Email,8813,1016.29
22-02-2024,Social Media,3786,2916.59
22-02-2024,App,7918,4918.34
22-02-2024,Email,4008,2518.73
22-02-2024,Email,2262,4278.39
22-02-2024,Email,8807,4279.64
22-02-2024,SMS,6277,4954.1
22-02-2024,Social Media,8342,3559.09
22-02-2024,App,3568,1262.41
22-02-2024,Email,4251,2742.1
21-02-2024,Email,3386,1357.95
21-02-2024,App,2580,1248.06
21-02-2024,SMS,9774,1937.13
21-02-2024,SMS,6192,1353.85
21-02-2024,SMS,3893,2211.93
21-02-2024,Email,8403,2918.53
21-02-2024,Email,7586,3564.37
21-02-2024,Social Media,2382,1303.08
21-02-2024,Email,3319,1451.48
20-02-2024,App,4975,4814.62
20-02-2024,Email,1726,4775.27
20-02-2024,Social Media,2869,2325.99
20-02-2024,Social Media,8557,1238.17
20-02-2024,SMS,5402,4634.11
20-02-2024,App,1623,3275.09
20-02-2024,Social Media,8113,4989.51
20-02-2024,SMS,4745,3483.7
20-02-2024,Social Media,1292,3310.94
19-02-2024,Social Media,8837,1204.62
19-02-2024,App,1505,3742.63
19-02-2024,Email,2878,2993.24
19-02-2024,App,8812,2797.34
19-02-2024,Social Media,2971,3611.45
19-02-2024,Email,7154,2565.35
19-02-2024,SMS,5605,3707.94
19-02-2024,Social Media,4710,3821.21
19-02-2024,App,5014,3242.59
18-02-2024,App,1276,2357.11
18-02-2024,App,5587,1538.17
18-02-2024,SMS,3032,4982.72
18-02-2024,SMS,6497,4793.47
18-02-2024,App,7243,3805.65
18-02-2024,Email,7416,1536.33
18-02-2024,App,5342,1653.48
18-02-2024,SMS,6904,3891.58
18-02-2024,Social Media,3157,4033.43
17-02-2024,Social Media,2877,1427.16
17-02-2024,App,7617,4400.3
17-02-2024,SMS,2879,1159.76
17-02-2024,Social Media,1804,1539.93
17-02-2024,Email,1579,2181.96
17-02-2024,Social Media,4629,4988.24
17-02-2024,Social Media,6800,4327.97
17-02-2024,Social Media,4574,4133.55
17-02-2024,App,4382,4168.34
16-02-2024,Social Media,4927,1989.93
16-02-2024,SMS,6518,3056.96
16-02-2024,Email,8430,1478.19
16-02-2024,App,5372,1158.1
16-02-2024,Social Media,4371,2116.82
16-02-2024,Email,8720,4508.09
16-02-2024,App,4608,3311.6
16-02-2024,Email,4014,3527.15
16-02-2024,App,1103,2827.19
15-02-2024,App,7181,2822.59
15-02-2024,SMS,9050,1971.95
15-02-2024,SMS,8122,1338.34
15-02-2024,Social Media,1454,2617.6
15-02-2024,Social Media,8377,2580.44
15-02-2024,Email,5911,4538.43
15-02-2024,SMS,1191,3463.61
15-02-2024,SMS,8629,4594.21
15-02-2024,App,6942,3067.05
14-02-2024,Email,3240,1503.28
14-02-2024,Email,1154,3970.2
14-02-2024,Email,8954,2510.29
14-02-2024,SMS,1608,4749.94
14-02-2024,App,1113,4945.45
14-02-2024,Social Media,1757,2197.37
14-02-2024,App,4720,1644.63
14-02-2024,SMS,9648,2761.54
14-02-2024,SMS,7395,1891.11
13-02-2024,Email,3452,2103.5
13-02-2024,Email,8049,3087.55
13-02-2024,SMS,4205,1636.28
13-02-2024,App,2224,3194.45
13-02-2024,SMS,5764,4914.33
13-02-2024,Social Media,6732,2894.85
13-02-2024,SMS,4171,1753.79
13-02-2024,SMS,5636,1545.72
13-02-2024,Social Media,7486,1718.92
12-02-2024,SMS,2036,1727.02
12-02-2024,App,1476,3186.21
12-02-2024,SMS,2072,2206.57
12-02-2024,Social Media,8869,1019.55
12-02-2024,SMS,4109,4700.48
12-02-2024,SMS,8606,2345.45
12-02-2024,SMS,6316,1455.9
12-02-2024,SMS,1351,1048.58
12-02-2024,Social Media,4129,2673.11
11-02-2024,App,5285,4453.24
11-02-2024,App,6193,1584.15
11-02-2024,Email,5236,1574.26
11-02-2024,SMS,2057,4657.35
11-02-2024,Social Media,6609,3273.48
11-02-2024,SMS,3169,1958.26
11-02-2024,Social Media,9264,2267.87
11-02-2024,SMS,9186,4476.46
11-02-2024,Email,1317,2371.75
10-02-2024,Social Media,1217,4641.27
10-02-2024,App,2934,3414
10-02-2024,App,5164,1891.55
10-02-2024,SMS,5521,4035.3
10-02-2024,App,5453,1980.26
10-02-2024,SMS,8561,1839.8
10-02-2024,SMS,2968,4438.01
10-02-2024,App,3742,2043.25
10-02-2024,Social Media,2956,4878.01
09-02-2024,SMS,5853,2326.79
09-02-2024,App,1940,3433.51
09-02-2024,App,4545,1485.68
09-02-2024,App,1946,3602.14
09-02-2024,Social Media,2858,1753.74
09-02-2024,Email,1583,2940.64
09-02-2024,App,6180,4015.1
09-02-2024,SMS,9619,1598.64
09-02-2024,Social Media,1386,1528.7
08-02-2024,App,5367,3615.63
08-02-2024,Social Media,9406,2441.45
08-02-2024,Social Media,2632,4248.01
08-02-2024,Email,2801,1360.63
08-02-2024,Social Media,9519,3688.77
08-02-2024,SMS,5140,2503.83
08-02-2024,Email,6453,4243.84
08-02-2024,App,5393,4650.71
08-02-2024,SMS,8618,3614.14
07-02-2024,App,6326,2477.25
07-02-2024,Social Media,6583,4755.62
07-02-2024,SMS,1535,3590.36
07-02-2024,Email,1247,2702.94
07-02-2024,SMS,1009,2572.38
07-02-2024,SMS,7177,1973.5
07-02-2024,Social Media,7171,2292.93
07-02-2024,App,1078,3125.22
07-02-2024,Social Media,7761,1514.56
06-02-2024,SMS,3618,1784.75
06-02-2024,Email,9421,3372.53
06-02-2024,Social Media,9908,3160.43
06-02-2024,Social Media,6302,1501.58
06-02-2024,Social Media,4359,3081.79
06-02-2024,Social Media,4653,1370.09
06-02-2024,App,7645,1277.74
06-02-2024,Email,4485,2335.85
06-02-2024,Social Media,6746,2237.44
05-02-2024,Social Media,5846,1315.12
05-02-2024,App,4565,4630.21
05-02-2024,App,9182,1054.3
05-02-2024,App,4647,3554.73
05-02-2024,Email,6364,4108.66
05-02-2024,App,1966,3525.18
05-02-2024,Email,8657,2442.36
05-02-2024,Email,8666,2495.45
05-02-2024,Social Media,1932,3978.55
04-02-2024,SMS,4657,1341.58
04-02-2024,Email,9562,2007.62
04-02-2024,App,2171,2084.11
04-02-2024,Email,8610,4217.88
04-02-2024,SMS,2840,3345.54
04-02-2024,Social Media,3184,3219.79
04-02-2024,App,9913,3678.35
04-02-2024,Social Media,7751,2113.77
04-02-2024,SMS,9678,2143.44
03-02-2024,Email,2011,4869.06
03-02-2024,Social Media,3376,2802.04
03-02-2024,Social Media,5576,4452.21
03-02-2024,SMS,1642,1793.48
03-02-2024,SMS,8859,1497.98
03-02-2024,App,1786,1919.98
03-02-2024,Email,4746,3498.12
03-02-2024,App,5772,1602.09
03-02-2024,App,8935,2070.02
02-02-2024,Social Media,7157,1005.23
02-02-2024,App,4080,1810.32
02-02-2024,SMS,9645,4873.1
02-02-2024,Email,1542,2065.86
02-02-2024,Email,4172,2430.33
02-02-2024,Email,8545,3098.49
02-02-2024,Social Media,6200,4837.34
02-02-2024,App,5924,1894.16
02-02-2024,Email,3048,4358.09
01-02-2024,Social Media,1793,3831.38
01-02-2024,Email,2114,3524.33
01-02-2024,Email,7422,3522.68
01-02-2024,Social Media,4317,4149.66
01-02-2024,App,1610,1183.09
01-02-2024,App,7819,3344.6
01-02-2024,App,4481,1417.55
01-02-2024,SMS,1090,2254.51
01-02-2024,Email,7498,4755.23
31-01-2024,App,5637,4011.03
31-01-2024,Email,4773,2786.99
31-01-2024,Social Media,4189,2767.17
31-01-2024,Social Media,2841,3286.25
31-01-2024,Email,7404,4060.89
31-01-2024,App,2846,1576.42
31-01-2024,App,8335,4475.74
31-01-2024,Social Media,5463,1424.37
31-01-2024,App,2088,1610.06
30-01-2024,SMS,3100,2067.92
30-01-2024,Email,9682,2819.2
30-01-2024,Email,9077,3068.93
30-01-2024,SMS,3441,3648.86
30-01-2024,App,5258,4053.44
30-01-2024,SMS,9218,1991.13
30-01-2024,Social Media,4643,2169.74
30-01-2024,SMS,1288,4152.54
30-01-2024,Social Media,4135,4930.93
29-01-2024,Social Media,7199,2569.44
29-01-2024,SMS,9620,2333.17
29-01-2024,Social Media,8062,3503.02
29-01-2024,App,5649,1215.83
29-01-2024,Email,4659,4483.58
29-01-2024,SMS,3358,1294.04
29-01-2024,App,8040,2721.11
29-01-2024,Email,7312,4393.26
29-01-2024,Social Media,7580,1300.37
28-01-2024,Email,6791,2506.68
28-01-2024,Social Media,4971,3338.79
28-01-2024,Email,4758,1699.36
28-01-2024,SMS,1459,1863.35
28-01-2024,SMS,6429,1819.32
28-01-2024,Social Media,2248,1791.34
28-01-2024,App,1650,4815.24
28-01-2024,SMS,7790,3360.95
28-01-2024,SMS,4946,2868.11
27-01-2024,Social Media,2388,3251.25
27-01-2024,SMS,2430,2509.83
27-01-2024,App,9687,4592.76
27-01-2024,SMS,2440,4527.05
27-01-2024,Social Media,2427,2170.23
27-01-2024,Email,7262,1123.52
27-01-2024,Social Media,3609,4827.3
27-01-2024,SMS,9788,1782.74
27-01-2024,App,6381,4303.32
26-01-2024,App,2027,2286.03
26-01-2024,Email,5084,1340.59
26-01-2024,SMS,4215,3810.19
26-01-2024,SMS,8625,3617.16
26-01-2024,SMS,3807,2131.66
26-01-2024,Social Media,3837,2905.54
26-01-2024,Email,8006,1764.14
26-01-2024,App,2693,4224.12
26-01-2024,SMS,4145,1642.93
25-01-2024,Social Media,3848,3188.79
25-01-2024,App,2090,4579.67
25-01-2024,App,6898,4333.08
25-01-2024,App,2124,2662.49
25-01-2024,App,2045,4628.94
25-01-2024,SMS,6254,3782.4
25-01-2024,Email,4259,1877.1
25-01-2024,Social Media,3501,3639.02
25-01-2024,Social Media,2610,4622.33
24-01-2024,Social Media,7294,1030.24
24-01-2024,App,3475,4364.65
24-01-2024,Email,1882,1743.58
24-01-2024,SMS,1119,3540.21
24-01-2024,SMS,1867,1922.26
24-01-2024,Email,7985,3685.87
24-01-2024,Social Media,3303,1456.14
24-01-2024,App,4528,2890.44
24-01-2024,SMS,4672,1475.71
23-01-2024,Email,2467,3584.36
23-01-2024,Email,1429,1141.99
23-01-2024,SMS,5627,1870.2
23-01-2024,SMS,6844,1468.16
23-01-2024,SMS,5088,2677.92
23-01-2024,Social Media,3108,1999.66
23-01-2024,Email,3233,1140.7
23-01-2024,App,8836,1589
23-01-2024,SMS,7127,4215.54
22-01-2024,Email,2288,4923.25
22-01-2024,SMS,7749,3966.18
22-01-2024,SMS,1293,3056.63
22-01-2024,App,9958,4860.58
22-01-2024,Social Media,7439,1089.39
22-01-2024,Social Media,7112,1103.41
22-01-2024,App,5070,4098.57
22-01-2024,Email,6888,2490.68
22-01-2024,SMS,6414,4303.44
21-01-2024,Social Media,4073,4239.44
21-01-2024,Email,5611,4659.83
21-01-2024,App,3230,2002.95
21-01-2024,Social Media,1711,1441.64
21-01-2024,Social Media,8518,4671.6
21-01-2024,SMS,7045,1595.55
21-01-2024,App,1543,1729.1
21-01-2024,App,4183,3528.84
21-01-2024,SMS,8576,2062.71
20-01-2024,App,3016,1709.46
20-01-2024,SMS,5496,3221.52
20-01-2024,Email,2822,1823.31
20-01-2024,Email,4808,4854.56
20-01-2024,App,5901,4356.5
20-01-2024,Email,5633,4289.46
20-01-2024,SMS,2906,4577.3
20-01-2024,App,7758,4293.73
20-01-2024,Social Media,8117,1727.52
19-01-2024,Email,6797,1481.47
19-01-2024,SMS,1823,2446.83
19-01-2024,Email,5456,4521.5
19-01-2024,Email,5560,4933.56
19-01-2024,SMS,3893,3110.13
19-01-2024,Email,3541,1535.59
19-01-2024,App,2282,4331.98
19-01-2024,Email,8116,1403.75
19-01-2024,Social Media,7034,1826.24
18-01-2024,SMS,6589,2490.98
18-01-2024,SMS,4571,1837.23
18-01-2024,App,6696,2991.02
18-01-2024,Email,2875,3536.31
18-01-2024,App,8269,3252.6
18-01-2024,SMS,4065,2928.03
18-01-2024,SMS,1452,1017.16
18-01-2024,SMS,5960,3195.01
18-01-2024,SMS,6879,4306.27
17-01-2024,App,7828,3179.42
17-01-2024,Social Media,9700,3820.86
17-01-2024,App,8266,3810.12
17-01-2024,App,2938,1616.2
17-01-2024,Social Media,2271,1583.49
17-01-2024,App,2396,3537.65
17-01-2024,Email,4132,3234.9
17-01-2024,App,7989,3518.56
17-01-2024,Email,8371,2316.8
16-01-2024,SMS,2054,4818.36
16-01-2024,SMS,6411,3504.42
16-01-2024,Social Media,1951,2232.42
16-01-2024,Email,3638,2944.18
16-01-2024,Social Media,9972,3567.81
16-01-2024,Email,1918,3150.05
16-01-2024,SMS,5967,2173.06
16-01-2024,SMS,2929,4402.84
16-01-2024,Email,7546,1950.4
15-01-2024,App,6097,4494.18
15-01-2024,Email,5560,2575.73
15-01-2024,App,3810,2032.86
15-01-2024,App,7052,1934.25
15-01-2024,Social Media,4608,4207.51
15-01-2024,App,1197,3431.85
15-01-2024,SMS,5579,3748.5
15-01-2024,Email,3658,1583.43
15-01-2024,SMS,2277,1871.36
14-01-2024,App,4452,2163.57
14-01-2024,App,8527,1485.25
14-01-2024,Social Media,1085,4352.75
14-01-2024,App,3921,4676.31
14-01-2024,Email,1147,4727.2
14-01-2024,App,6406,4317.64
14-01-2024,SMS,2745,1456.71
14-01-2024,App,3348,4341.3
14-01-2024,Social Media,1991,2373.01
13-01-2024,Email,7880,2961.8
13-01-2024,Social Media,9192,2186.96
13-01-2024,App,8480,4513.72
13-01-2024,Email,1970,4339.37
13-01-2024,SMS,4043,2511.57
13-01-2024,SMS,8307,2702.15
13-01-2024,Email,4425,4954.62
13-01-2024,App,6681,2166.84
13-01-2024,SMS,3562,3034.11
12-01-2024,App,8492,4186.96
12-01-2024,SMS,4619,1647.83
12-01-2024,SMS,7724,2636.78
12-01-2024,SMS,4450,4525.12
12-01-2024,SMS,2852,1172.03
12-01-2024,App,2897,4474.2
12-01-2024,Email,6239,1932.46
12-01-2024,Social Media,8523,1325.84
12-01-2024,SMS,8578,3093.53
11-01-2024,Email,3360,4270.82
11-01-2024,App,2205,4274.75
11-01-2024,Social Media,8916,4814.17
11-01-2024,Email,1558,4378.59
11-01-2024,Social Media,9777,2607.38
11-01-2024,Email,4756,3510.33
11-01-2024,Social Media,8843,3009.34
11-01-2024,SMS,8860,1130.97
11-01-2024,Email,9941,2706.39
10-01-2024,SMS,7561,4855.26
10-01-2024,Social Media,7517,1103.93
10-01-2024,SMS,1581,1592.22
10-01-2024,Social Media,4446,3601.41
10-01-2024,App,3538,2515.83
10-01-2024,Email,5565,3425.01
10-01-2024,App,3799,3938.6
10-01-2024,SMS,1146,1156.31
10-01-2024,App,5875,4067.05
09-01-2024,Email,7131,3953.57
09-01-2024,Email,3636,2470.75
09-01-2024,App,5281,4381.33
09-01-2024,SMS,2203,4260.69
09-01-2024,SMS,3206,1761
09-01-2024,SMS,5362,2139.28
09-01-2024,SMS,4988,4806.84
09-01-2024,App,1834,2638.64
09-01-2024,Email,2207,2387.57
08-01-2024,App,1147,3395.67
08-01-2024,Social Media,5475,3458.33
08-01-2024,App,9741,4204.28
08-01-2024,Social Media,3047,1271.59
08-01-2024,Social Media,2281,2061.99
08-01-2024,App,9049,3500.7
08-01-2024,Social Media,2811,4101.46
08-01-2024,SMS,2877,4293.35
08-01-2024,SMS,9125,2145.45
07-01-2024,Social Media,3114,3548.01
07-01-2024,App,1467,2726.89
07-01-2024,Social Media,7811,2589.32
07-01-2024,App,3777,1496.57
07-01-2024,App,5932,4320.6
07-01-2024,App,6797,3058.87
07-01-2024,SMS,6959,3369.11
07-01-2024,SMS,6623,3997.94
07-01-2024,Social Media,2788,2217.59
06-01-2024,App,6306,2035.91
06-01-2024,App,1034,2209.12
06-01-2024,App,9845,3503.85
06-01-2024,Social Media,6628,2418.62
06-01-2024,SMS,8225,4561.73
06-01-2024,App,7538,1135.21
06-01-2024,Social Media,6352,2355.63
06-01-2024,SMS,6854,1715.19
06-01-2024,Social Media,4963,2476.22
05-01-2024,SMS,3475,3927.42
05-01-2024,Social Media,3243,1548.02
05-01-2024,App,5447,2623.48
05-01-2024,SMS,1933,3073.09
05-01-2024,App,2692,2796.51
05-01-2024,SMS,7654,1960.11
05-01-2024,App,2360,2401.54
05-01-2024,App,5257,3597.16
05-01-2024,SMS,2033,4225.84
04-01-2024,Email,8540,3498.87
04-01-2024,SMS,3841,4848.66
04-01-2024,Social Media,3322,3424
04-01-2024,App,4671,4395.49
04-01-2024,Email,1331,3411.51
04-01-2024,Social Media,6146,2005.42
04-01-2024,App,5320,2912.93
04-01-2024,SMS,8223,1307.97
04-01-2024,SMS,8052,3357.57
03-01-2024,Social Media,9975,4614.63
03-01-2024,SMS,8409,1061.51
03-01-2024,App,7594,1012.35
03-01-2024,Email,2212,3401.14
03-01-2024,Social Media,2617,1643.99
03-01-2024,Social Media,7658,4709.86
03-01-2024,SMS,7131,3485.89
03-01-2024,SMS,6085,1689.83
03-01-2024,SMS,4253,4412.96
02-01-2024,Social Media,2625,1721.76
02-01-2024,Email,7932,3528.86
02-01-2024,Social Media,2933,3389.02
02-01-2024,Email,8809,4272.45
02-01-2024,Social Media,4972,3664.76
02-01-2024,Email,5846,2628.26
02-01-2024,App,3339,2724.52
02-01-2024,Social Media,6254,4809.77
02-01-2024,SMS,9575,2989.16
01-01-2024,Social Media,1032,1112.6
01-01-2024,Social Media,3978,2417.18
01-01-2024,Social Media,5161,3217.29
01-01-2024,Social Media,3918,3308.92
01-01-2024,App,1592,3678.47
01-01-2024,Email,1301,3686.46
01-01-2024,Social Media,6136,1393.72
01-01-2024,Email,8076,1191.64
01-01-2024,App,1411,1980.18
31-12-2023,Email,4454,3009.29
31-12-2023,Email,5322,4288.08
31-12-2023,SMS,6997,2755.1
31-12-2023,Email,2430,1540.98
31-12-2023,Social Media,1778,2383.12
31-12-2023,Email,1529,1781.97
31-12-2023,Social Media,8176,4166.48
31-12-2023,SMS,6133,1402
31-12-2023,SMS,1583,3710.9
30-12-2023,Email,4332,2903.1
30-12-2023,Email,9539,4594.74
30-12-2023,Social Media,6145,4262.3
30-12-2023,App,2692,3682.11
30-12-2023,Social Media,7855,2192.7
30-12-2023,App,9364,4916.24
30-12-2023,Email,6605,2873.96
30-12-2023,Social Media,8177,4570.5
30-12-2023,App,6306,3562.6
29-12-2023,SMS,6308,1429.17
29-12-2023,Social Media,7249,3512.29
29-12-2023,Social Media,7881,3743.1
29-12-2023,Social Media,1440,2243.75
29-12-2023,SMS,8743,1784.6
29-12-2023,SMS,4044,1043.09
29-12-2023,SMS,3076,2064.76
29-12-2023,Social Media,9647,1685.59
29-12-2023,App,7861,4667.93
28-12-2023,SMS,3346,2621.58
28-12-2023,SMS,4255,3435.16
28-12-2023,App,6696,3610.94
28-12-2023,App,2703,1225.7
28-12-2023,Email,4022,1064.94
28-12-2023,Social Media,6228,3911.26
28-12-2023,Email,6554,2029.44
28-12-2023,Email,2606,4981.87
28-12-2023,SMS,9518,2816.37
27-12-2023,Email,7969,4166.02
27-12-2023,SMS,8390,2891.23
27-12-2023,Social Media,2529,1498.67
27-12-2023,App,6525,2183.05
27-12-2023,Email,7506,4493.88
27-12-2023,App,1579,3975.73
27-12-2023,Social Media,5044,2412.3
27-12-2023,SMS,3189,3897.36
27-12-2023,Social Media,6737,1121.22
26-12-2023,Email,3595,2896.44
26-12-2023,App,5120,3253.05
26-12-2023,Social Media,6471,1730.66
26-12-2023,Email,2477,3274.94
26-12-2023,Email,2084,4840.43
26-12-2023,Social Media,5129,2580.51
26-12-2023,SMS,1942,2606.09
26-12-2023,Email,1276,3062.6
26-12-2023,Social Media,4060,2780.78
25-12-2023,App,8915,4241.64
25-12-2023,Social Media,2902,4458.85
25-12-2023,SMS,3688,1656.82
25-12-2023,App,2747,2618.31
25-12-2023,Email,6180,2309.24
25-12-2023,Social Media,4693,4676.87
25-12-2023,Social Media,8624,3113.8
25-12-2023,SMS,9964,1392.57
25-12-2023,SMS,8247,3112.89
24-12-2023,Social Media,2724,2386.53
24-12-2023,Email,5939,1259.57
24-12-2023,Social Media,6207,1265.65
24-12-2023,App,4095,3467.8
24-12-2023,SMS,7414,4707.97
24-12-2023,Email,4423,3755.46
24-12-2023,Social Media,4555,2051.76
24-12-2023,SMS,1873,1819.97
24-12-2023,App,8708,1661.64
23-12-2023,SMS,7574,4732.98
23-12-2023,Email,7406,1983.16
23-12-2023,Email,4390,1047.34
23-12-2023,App,6364,1919.31
23-12-2023,App,4522,3667.51
23-12-2023,Email,7652,2503.67
23-12-2023,Email,3988,1534.99
23-12-2023,Social Media,9164,3572.93
23-12-2023,App,7433,2160.66
22-12-2023,Social Media,6773,1431.87
22-12-2023,SMS,8451,1577.17
22-12-2023,SMS,1554,1735.96
22-12-2023,Email,8931,2348.19
22-12-2023,SMS,6703,3383.88
22-12-2023,Email,9066,1543.89
22-12-2023,Email,1054,2613.86
22-12-2023,App,5217,4572.39
22-12-2023,App,1151,1355.58
21-12-2023,SMS,6516,4093.01
21-12-2023,Email,5446,3499.66
21-12-2023,Email,2884,1895.05
21-12-2023,Social Media,9767,3887.63
21-12-2023,SMS,2382,1499.99
21-12-2023,Social Media,5295,4285.35
21-12-2023,SMS,3061,2829.46
21-12-2023,SMS,6732,4274.51
21-12-2023,Email,9784,1245.53
20-12-2023,Social Media,5103,4506.66
20-12-2023,Social Media,4361,1764.88
20-12-2023,Email,2738,4044.68
20-12-2023,SMS,5544,3753.59
20-12-2023,Email,3158,4416.2
20-12-2023,Social Media,3669,3066.77
20-12-2023,App,6180,2482.03
20-12-2023,App,3680,3972.33
20-12-2023,SMS,5594,1417.7
19-12-2023,SMS,5282,1237
19-12-2023,Social Media,5709,1467.33
19-12-2023,App,8706,4081.31
19-12-2023,SMS,4108,4459.67
19-12-2023,App,6729,2906.91
19-12-2023,App,4808,3642.85
19-12-2023,App,5959,4234.89
19-12-2023,App,8133,2674.72
19-12-2023,Email,1369,3474.99
18-12-2023,App,4768,1509.74
18-12-2023,Social Media,2866,1964.41
18-12-2023,Email,5145,2763.96
18-12-2023,SMS,7003,4887.1
18-12-2023,App,6657,1637.46
18-12-2023,App,9069,2897.21
18-12-2023,App,8420,1813.24
18-12-2023,Social Media,9217,2022.82
18-12-2023,App,5356,2971.85
17-12-2023,App,7179,3853.51
17-12-2023,App,2697,3698.77
17-12-2023,Email,4379,2115.53
17-12-2023,App,4658,4961.7
17-12-2023,SMS,9990,4932.38
17-12-2023,Email,4485,4034.18
17-12-2023,Social Media,1547,1868.74
17-12-2023,SMS,6383,1742.06
17-12-2023,Social Media,5063,1831.62
16-12-2023,App,3680,4173.72
16-12-2023,Social Media,8148,3834.05
16-12-2023,App,7644,3971.53
16-12-2023,Email,5808,1663.59
16-12-2023,Email,9433,1142.23
16-12-2023,Social Media,8311,2967.94
16-12-2023,App,7213,2340.61
16-12-2023,Social Media,9765,3418.22
16-12-2023,SMS,1929,3635.31
15-12-2023,App,8823,3137.53
15-12-2023,Social Media,3980,2691.24
15-12-2023,Social Media,4432,3729.48
15-12-2023,Email,3413,3262.52
15-12-2023,Email,4040,1714.04
15-12-2023,Social Media,5616,4125.67
15-12-2023,Social Media,8729,3740.14
15-12-2023,Social Media,2631,1065.34
15-12-2023,SMS,4839,4004.61
14-12-2023,SMS,2934,4188.74
14-12-2023,Email,2299,2992.02
14-12-2023,Social Media,4094,1078.28
14-12-2023,Social Media,9753,2931.27
14-12-2023,App,5871,3584.41
14-12-2023,Social Media,8146,4320.08
14-12-2023,SMS,1562,2035.57
14-12-2023,App,3670,2261.29
14-12-2023,SMS,6004,4908.7
13-12-2023,Email,3656,4089.92
13-12-2023,App,7748,1892.58
13-12-2023,App,8269,2381.14
13-12-2023,Social Media,9099,1797.46
13-12-2023,Email,3859,1127.1
13-12-2023,SMS,2625,4619.34
13-12-2023,Social Media,6232,2908.99
13-12-2023,SMS,1372,3584.22
13-12-2023,Email,7350,4190.78
12-12-2023,SMS,9855,1082.15
12-12-2023,Social Media,6631,2507.67
12-12-2023,Social Media,2850,2234.37
12-12-2023,Email,3785,2462.33
12-12-2023,Social Media,5545,1539.31
12-12-2023,Email,7349,4255.49
12-12-2023,Social Media,1444,2929.45
12-12-2023,App,5466,4586.37
12-12-2023,SMS,5987,2843.95
11-12-2023,Social Media,1309,2162.76
11-12-2023,App,4392,3057.43
11-12-2023,SMS,9353,1295.06
11-12-2023,Social Media,2284,2718.51
11-12-2023,Social Media,7280,1088.01
11-12-2023,App,9984,4111.07
11-12-2023,App,7141,3801.07
11-12-2023,App,9479,2461.18
11-12-2023,App,1887,3984.05
10-12-2023,App,5060,1716.9
10-12-2023,Email,6380,2353.97
10-12-2023,Social Media,5699,2112.06
10-12-2023,Email,4624,3176.89
10-12-2023,SMS,7152,1592.55
10-12-2023,Social Media,6866,4794.23
10-12-2023,SMS,3014,3288.24
10-12-2023,Social Media,6391,3154.3
10-12-2023,SMS,3873,2608.77
09-12-2023,SMS,2426,3733.79
09-12-2023,App,3213,1118.01
09-12-2023,SMS,5469,3004.33
09-12-2023,SMS,1524,3925.52
09-12-2023,SMS,8727,2299.35
09-12-2023,App,3268,2687.94
09-12-2023,App,8958,2257.8
09-12-2023,SMS,9861,1066.82
09-12-2023,App,8771,4005.1
08-12-2023,SMS,3253,3727.72
08-12-2023,App,7202,4676.88
08-12-2023,SMS,5800,3629.38
08-12-2023,Social Media,5868,2440.79
08-12-2023,Social Media,2311,3114.64
08-12-2023,App,8457,4559.02
08-12-2023,App,3394,3362.98
08-12-2023,App,9485,2610.25
08-12-2023,Social Media,4060,2190.43
07-12-2023,App,6798,1310.74
07-12-2023,Social Media,8669,3952.11
07-12-2023,SMS,4282,3533.77
07-12-2023,SMS,5660,4924.61
07-12-2023,SMS,8574,3599.19
07-12-2023,Social Media,7398,2731.8
07-12-2023,Social Media,1918,4903.9
07-12-2023,SMS,7224,4660.8
07-12-2023,Social Media,3443,4889.24
06-12-2023,SMS,5201,3292.4
06-12-2023,SMS,2332,4961.31
06-12-2023,Social Media,7985,1231.15
06-12-2023,SMS,8189,4178.58
06-12-2023,SMS,2804,2289.68
06-12-2023,Email,6779,1753.91
06-12-2023,Social Media,8502,1018.26
06-12-2023,SMS,8276,2609.97
06-12-2023,Email,1769,1447.44
05-12-2023,Email,9303,4511.02
05-12-2023,App,1580,2739.51
05-12-2023,Social Media,4879,2679.98
05-12-2023,Email,3071,4343.75
05-12-2023,SMS,2923,2678.14
05-12-2023,Social Media,6040,3892.86
